Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request date,Request hour,Request mins,Request day,Request month,Request year,Drop date,Drop hour,Drop mins,Drop day,Drop month,Drop year
5695,City,NA,No Cars Available,15-07-2016 07:26,NA,15-07-2016,7,26,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5692,Airport,NA,No Cars Available,15-07-2016 07:27,NA,15-07-2016,7,27,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5693,City,NA,No Cars Available,15-07-2016 07:27,NA,15-07-2016,7,27,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5722,City,NA,No Cars Available,15-07-2016 07:39,NA,15-07-2016,7,39,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5712,City,NA,No Cars Available,15-07-2016 07:39,NA,15-07-2016,7,39,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5721,City,NA,No Cars Available,15-07-2016 07:41,NA,15-07-2016,7,41,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5727,City,NA,No Cars Available,15-07-2016 07:41,NA,15-07-2016,7,41,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5725,City,NA,No Cars Available,15-07-2016 07:42,NA,15-07-2016,7,42,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5726,City,NA,No Cars Available,15-07-2016 07:46,NA,15-07-2016,7,46,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5739,City,NA,No Cars Available,15-07-2016 07:50,NA,15-07-2016,7,50,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5744,City,NA,No Cars Available,15-07-2016 07:55,NA,15-07-2016,7,55,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5745,City,NA,No Cars Available,15-07-2016 07:58,NA,15-07-2016,7,58,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5747,City,NA,No Cars Available,15-07-2016 07:58,NA,15-07-2016,7,58,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5743,City,NA,No Cars Available,15-07-2016 07:59,NA,15-07-2016,7,59,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5758,City,NA,No Cars Available,15-07-2016 08:06,NA,15-07-2016,8,6,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5770,Airport,NA,No Cars Available,15-07-2016 08:16,NA,15-07-2016,8,16,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5762,City,NA,No Cars Available,15-07-2016 08:23,NA,15-07-2016,8,23,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5773,City,NA,No Cars Available,15-07-2016 08:24,NA,15-07-2016,8,24,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5776,City,NA,No Cars Available,15-07-2016 08:25,NA,15-07-2016,8,25,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5777,City,NA,No Cars Available,15-07-2016 08:27,NA,15-07-2016,8,27,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5779,City,NA,No Cars Available,15-07-2016 08:27,NA,15-07-2016,8,27,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5797,City,NA,No Cars Available,15-07-2016 08:39,NA,15-07-2016,8,39,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5803,City,NA,No Cars Available,15-07-2016 08:40,NA,15-07-2016,8,40,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5796,City,NA,No Cars Available,15-07-2016 08:40,NA,15-07-2016,8,40,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5804,City,NA,No Cars Available,15-07-2016 08:42,NA,15-07-2016,8,42,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5813,City,NA,No Cars Available,15-07-2016 08:46,NA,15-07-2016,8,46,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5810,City,NA,No Cars Available,15-07-2016 08:46,NA,15-07-2016,8,46,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5818,City,NA,No Cars Available,15-07-2016 08:49,NA,15-07-2016,8,49,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5819,City,NA,No Cars Available,15-07-2016 08:49,NA,15-07-2016,8,49,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5837,City,NA,No Cars Available,15-07-2016 08:59,NA,15-07-2016,8,59,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5829,City,NA,No Cars Available,15-07-2016 09:01,NA,15-07-2016,9,1,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5845,City,NA,No Cars Available,15-07-2016 09:06,NA,15-07-2016,9,6,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5841,City,NA,No Cars Available,15-07-2016 09:07,NA,15-07-2016,9,7,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5852,City,NA,No Cars Available,15-07-2016 09:07,NA,15-07-2016,9,7,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5840,City,NA,No Cars Available,15-07-2016 09:07,NA,15-07-2016,9,7,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5859,City,NA,No Cars Available,15-07-2016 09:11,NA,15-07-2016,9,11,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5858,City,NA,No Cars Available,15-07-2016 09:14,NA,15-07-2016,9,14,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5863,City,NA,No Cars Available,15-07-2016 09:15,NA,15-07-2016,9,15,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5882,City,NA,No Cars Available,15-07-2016 09:32,NA,15-07-2016,9,32,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5885,City,NA,No Cars Available,15-07-2016 09:34,NA,15-07-2016,9,34,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5881,City,NA,No Cars Available,15-07-2016 09:36,NA,15-07-2016,9,36,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5889,City,NA,No Cars Available,15-07-2016 09:38,NA,15-07-2016,9,38,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5909,City,NA,No Cars Available,15-07-2016 10:00,NA,15-07-2016,10,0,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5922,City,NA,No Cars Available,15-07-2016 10:07,NA,15-07-2016,10,7,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5931,City,NA,No Cars Available,15-07-2016 10:10,NA,15-07-2016,10,10,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5930,City,NA,No Cars Available,15-07-2016 10:12,NA,15-07-2016,10,12,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5934,Airport,NA,No Cars Available,15-07-2016 10:12,NA,15-07-2016,10,12,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5939,City,NA,No Cars Available,15-07-2016 10:18,NA,15-07-2016,10,18,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5937,City,NA,No Cars Available,15-07-2016 10:20,NA,15-07-2016,10,20,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5941,City,NA,No Cars Available,15-07-2016 10:23,NA,15-07-2016,10,23,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5946,City,NA,No Cars Available,15-07-2016 10:28,NA,15-07-2016,10,28,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5943,City,NA,No Cars Available,15-07-2016 10:29,NA,15-07-2016,10,29,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5954,City,NA,No Cars Available,15-07-2016 10:44,NA,15-07-2016,10,44,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5951,City,NA,No Cars Available,15-07-2016 10:49,NA,15-07-2016,10,49,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5959,City,NA,No Cars Available,15-07-2016 10:53,NA,15-07-2016,10,53,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5969,City,NA,No Cars Available,15-07-2016 10:55,NA,15-07-2016,10,55,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5965,City,NA,No Cars Available,15-07-2016 10:57,NA,15-07-2016,10,57,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5963,City,NA,No Cars Available,15-07-2016 10:58,NA,15-07-2016,10,58,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5968,City,NA,No Cars Available,15-07-2016 11:08,NA,15-07-2016,11,8,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5974,City,NA,No Cars Available,15-07-2016 11:14,NA,15-07-2016,11,14,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5975,City,NA,No Cars Available,15-07-2016 11:15,NA,15-07-2016,11,15,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5982,City,NA,No Cars Available,15-07-2016 11:38,NA,15-07-2016,11,38,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5985,City,NA,No Cars Available,15-07-2016 11:41,NA,15-07-2016,11,41,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5984,City,NA,No Cars Available,15-07-2016 11:44,NA,15-07-2016,11,44,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5995,City,NA,No Cars Available,15-07-2016 11:52,NA,15-07-2016,11,52,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5991,City,NA,No Cars Available,15-07-2016 11:52,NA,15-07-2016,11,52,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5997,City,NA,No Cars Available,15-07-2016 11:54,NA,15-07-2016,11,54,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5993,City,NA,No Cars Available,15-07-2016 11:56,NA,15-07-2016,11,56,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5999,City,NA,No Cars Available,15-07-2016 12:00,NA,15-07-2016,12,0,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
5998,Airport,NA,No Cars Available,15-07-2016 12:05,NA,15-07-2016,12,5,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6005,City,NA,No Cars Available,15-07-2016 12:12,NA,15-07-2016,12,12,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6008,City,NA,No Cars Available,15-07-2016 12:14,NA,15-07-2016,12,14,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6011,City,NA,No Cars Available,15-07-2016 12:21,NA,15-07-2016,12,21,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6015,City,NA,No Cars Available,15-07-2016 12:28,NA,15-07-2016,12,28,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6012,Airport,NA,No Cars Available,15-07-2016 12:29,NA,15-07-2016,12,29,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6018,City,NA,No Cars Available,15-07-2016 12:34,NA,15-07-2016,12,34,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6019,City,NA,No Cars Available,15-07-2016 12:40,NA,15-07-2016,12,40,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6023,City,NA,No Cars Available,15-07-2016 12:42,NA,15-07-2016,12,42,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6025,City,NA,No Cars Available,15-07-2016 12:45,NA,15-07-2016,12,45,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6022,City,NA,No Cars Available,15-07-2016 12:50,NA,15-07-2016,12,50,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6029,City,NA,No Cars Available,15-07-2016 12:51,NA,15-07-2016,12,51,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6028,Airport,NA,No Cars Available,15-07-2016 12:52,NA,15-07-2016,12,52,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6034,City,NA,No Cars Available,15-07-2016 12:57,NA,15-07-2016,12,57,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6036,City,NA,No Cars Available,15-07-2016 13:04,NA,15-07-2016,13,4,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6040,City,NA,No Cars Available,15-07-2016 13:09,NA,15-07-2016,13,9,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6041,Airport,NA,No Cars Available,15-07-2016 13:10,NA,15-07-2016,13,10,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6038,City,NA,No Cars Available,15-07-2016 13:10,NA,15-07-2016,13,10,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6043,City,NA,No Cars Available,15-07-2016 13:14,NA,15-07-2016,13,14,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6044,City,NA,No Cars Available,15-07-2016 13:17,NA,15-07-2016,13,17,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6047,City,NA,No Cars Available,15-07-2016 13:25,NA,15-07-2016,13,25,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6048,City,NA,No Cars Available,15-07-2016 13:29,NA,15-07-2016,13,29,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6051,City,NA,No Cars Available,15-07-2016 13:30,NA,15-07-2016,13,30,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6052,City,NA,No Cars Available,15-07-2016 13:34,NA,15-07-2016,13,34,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6054,City,NA,No Cars Available,15-07-2016 13:35,NA,15-07-2016,13,35,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6053,City,NA,No Cars Available,15-07-2016 13:35,NA,15-07-2016,13,35,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6061,City,NA,No Cars Available,15-07-2016 13:41,NA,15-07-2016,13,41,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6059,Airport,NA,No Cars Available,15-07-2016 13:44,NA,15-07-2016,13,44,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6060,City,NA,No Cars Available,15-07-2016 13:44,NA,15-07-2016,13,44,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6065,City,NA,No Cars Available,15-07-2016 13:57,NA,15-07-2016,13,57,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6068,City,NA,No Cars Available,15-07-2016 13:58,NA,15-07-2016,13,58,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6071,City,NA,No Cars Available,15-07-2016 14:00,NA,15-07-2016,14,0,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6070,City,NA,No Cars Available,15-07-2016 14:04,NA,15-07-2016,14,4,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6072,City,NA,No Cars Available,15-07-2016 14:05,NA,15-07-2016,14,5,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6069,City,NA,No Cars Available,15-07-2016 14:06,NA,15-07-2016,14,6,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6077,City,NA,No Cars Available,15-07-2016 14:10,NA,15-07-2016,14,10,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6075,City,NA,No Cars Available,15-07-2016 14:10,NA,15-07-2016,14,10,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6078,City,NA,No Cars Available,15-07-2016 14:18,NA,15-07-2016,14,18,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6084,City,NA,No Cars Available,15-07-2016 14:21,NA,15-07-2016,14,21,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6085,City,NA,No Cars Available,15-07-2016 14:23,NA,15-07-2016,14,23,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6083,City,NA,No Cars Available,15-07-2016 14:26,NA,15-07-2016,14,26,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6094,City,NA,No Cars Available,15-07-2016 14:35,NA,15-07-2016,14,35,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6097,City,NA,No Cars Available,15-07-2016 14:36,NA,15-07-2016,14,36,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6092,Airport,NA,No Cars Available,15-07-2016 14:38,NA,15-07-2016,14,38,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6096,City,NA,No Cars Available,15-07-2016 14:38,NA,15-07-2016,14,38,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6095,City,NA,No Cars Available,15-07-2016 14:40,NA,15-07-2016,14,40,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6099,City,NA,No Cars Available,15-07-2016 14:41,NA,15-07-2016,14,41,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6109,City,NA,No Cars Available,15-07-2016 15:01,NA,15-07-2016,15,1,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6105,City,NA,No Cars Available,15-07-2016 15:02,NA,15-07-2016,15,2,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6110,City,NA,No Cars Available,15-07-2016 15:05,NA,15-07-2016,15,5,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6104,City,NA,No Cars Available,15-07-2016 15:08,NA,15-07-2016,15,8,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6115,Airport,NA,No Cars Available,15-07-2016 15:12,NA,15-07-2016,15,12,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6119,City,NA,No Cars Available,15-07-2016 15:24,NA,15-07-2016,15,24,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6121,City,NA,No Cars Available,15-07-2016 15:27,NA,15-07-2016,15,27,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6126,City,NA,No Cars Available,15-07-2016 15:28,NA,15-07-2016,15,28,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6123,City,NA,No Cars Available,15-07-2016 15:29,NA,15-07-2016,15,29,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6125,City,NA,No Cars Available,15-07-2016 15:32,NA,15-07-2016,15,32,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6127,City,NA,No Cars Available,15-07-2016 15:34,NA,15-07-2016,15,34,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6130,City,NA,No Cars Available,15-07-2016 15:37,NA,15-07-2016,15,37,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6128,City,NA,No Cars Available,15-07-2016 15:38,NA,15-07-2016,15,38,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6135,City,NA,No Cars Available,15-07-2016 15:42,NA,15-07-2016,15,42,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6134,City,NA,No Cars Available,15-07-2016 15:46,NA,15-07-2016,15,46,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6136,City,NA,No Cars Available,15-07-2016 15:46,NA,15-07-2016,15,46,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6137,Airport,NA,No Cars Available,15-07-2016 15:50,NA,15-07-2016,15,50,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6138,City,NA,No Cars Available,15-07-2016 15:52,NA,15-07-2016,15,52,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6143,City,NA,No Cars Available,15-07-2016 15:54,NA,15-07-2016,15,54,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6144,City,NA,No Cars Available,15-07-2016 16:07,NA,15-07-2016,16,7,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6149,City,NA,No Cars Available,15-07-2016 16:18,NA,15-07-2016,16,18,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6146,Airport,NA,No Cars Available,15-07-2016 16:19,NA,15-07-2016,16,19,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6148,City,NA,No Cars Available,15-07-2016 16:20,NA,15-07-2016,16,20,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6155,City,NA,No Cars Available,15-07-2016 16:24,NA,15-07-2016,16,24,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6151,City,NA,No Cars Available,15-07-2016 16:25,NA,15-07-2016,16,25,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6154,City,NA,No Cars Available,15-07-2016 16:25,NA,15-07-2016,16,25,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6156,City,NA,No Cars Available,15-07-2016 16:32,NA,15-07-2016,16,32,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6162,City,NA,No Cars Available,15-07-2016 16:37,NA,15-07-2016,16,37,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6163,City,NA,No Cars Available,15-07-2016 16:37,NA,15-07-2016,16,37,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6161,City,NA,No Cars Available,15-07-2016 16:38,NA,15-07-2016,16,38,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6168,City,NA,No Cars Available,15-07-2016 16:41,NA,15-07-2016,16,41,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6169,City,NA,No Cars Available,15-07-2016 16:42,NA,15-07-2016,16,42,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6164,City,NA,No Cars Available,15-07-2016 16:43,NA,15-07-2016,16,43,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6165,City,NA,No Cars Available,15-07-2016 16:43,NA,15-07-2016,16,43,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6170,City,NA,No Cars Available,15-07-2016 16:44,NA,15-07-2016,16,44,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6166,City,NA,No Cars Available,15-07-2016 16:46,NA,15-07-2016,16,46,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6172,City,NA,No Cars Available,15-07-2016 16:47,NA,15-07-2016,16,47,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6171,City,NA,No Cars Available,15-07-2016 16:51,NA,15-07-2016,16,51,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6174,City,NA,No Cars Available,15-07-2016 16:53,NA,15-07-2016,16,53,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6177,City,NA,No Cars Available,15-07-2016 17:00,NA,15-07-2016,17,0,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6181,Airport,NA,No Cars Available,15-07-2016 17:05,NA,15-07-2016,17,5,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6178,City,NA,No Cars Available,15-07-2016 17:06,NA,15-07-2016,17,6,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6186,Airport,NA,No Cars Available,15-07-2016 17:08,NA,15-07-2016,17,8,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6184,Airport,NA,No Cars Available,15-07-2016 17:08,NA,15-07-2016,17,8,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6185,Airport,NA,No Cars Available,15-07-2016 17:11,NA,15-07-2016,17,11,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6195,City,NA,No Cars Available,15-07-2016 17:13,NA,15-07-2016,17,13,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
6194,Airport,NA,No Cars Available,15-07-2016 17:14,NA,15-07-2016,17,14,15,7,2016,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
